image_id,question_type,question,ground_truth,full_answer,full_correct,high_answer,high_correct,low_answer,low_correct,random_answer,random_correct
273,other,What brand is the phone?,pharos,the phone in the picture is a pharos gps phone 600.,True,the phone in the picture is a pharos gps phone.,True,the phone in the picture is a pharos gps phone 600.,True,the phone in the picture is a pharo gps phone 600.,False
274,other,What is the person holding in their hand?,cell phone,the person is holding a silver and black gps phone in their hand.,False,the person is holding a phone.,False,the person is holding a phone.,False,the person is holding a phone.,False
275,other,What is the person holding?,phone,"the person is holding a gps phone, specifically a pharos gps phone 660.",True,the person is holding a gps device.,False,"the person is holding a device, which appears to be a gps phone. the device is labeled ""pharos gps phone 600.""",True,the person is holding a smartphone.,True
276,other,What's on the other side of the shower curtain?,shower,"i don't know what's on the other side of the shower curtain. it can be a shower, a bathtub, a shower curtain, a shower head, a shower curtain, a shower curtain, a shower curtain, a shower curtain, a shower",True,"the image shows a bathroom with a shower area, a toilet, and a sink. the shower curtain is closed, so the view on the the other side of the shower curtain is not visible.",True,"the image shows a bathroom with a shower area. the shower curtain is closed, and there is a white towel hanging on the left side of the shower curtain. the bathroom also has a toilet and a sink. the walls are tiled, and there is",True,"the image shows a bathroom with a shower area. the shower curtain is drawn, obscuring the view of the shower itself.",True
277,other,What is the green stuff?,broccoli,the green stuff in the picture is broccoli.,True,the green stuff in the image appears to be broccoli.,True,the green stuff in the picture is broccoli.,True,the green stuff in the image appears to be broccoli.,True
278,other,What is the floor made of?,tile,the floor is made of black tiles.,True,the floor is made of tiles.,True,the floor in the picture is covered with white tiles.,True,the floor is made of black tiles.,True
279,other,What is the ratio of white tiles to blue?,many more white,"it is ambiguous to determine the ratio of white tiles to blue. it could be 1:1, 1:2, 1:10, or 1:100.",False,the image shows a bathroom with white tiles and blue tiles. the ratio of white tiles to blue tiles is approximately 1:1.,False,the image shows a bathroom with white tiles and blue accent tiles. the ratio of white tiles to blue tiles is approximately 10:1.,False,the image shows a bathroom with white tiles and blue tiles. the ratio of white tiles to blue tiles is approximately 3:1.,False
280,other,What power tool is present?,drill,"i don't know what power tool is present. it can be drill, screwdriver, or wrench.",True,there is a drill in the picture.,True,there is a drill in the bathroom.,True,there is a drill in the bathroom.,True
281,other,What fruit is present?,watermelon,the fruit present in the image is watermelon.,True,there is a watermelon in the picture.,True,there are oranges in the picture.,False,there are bananas in the picture.,False
282,other,What do you think the cat is looking at?,bird,"it is ambiguous what the cat is looking at. it could be looking at a bird, a person, or a tree.",True,"the cat appears to be looking off to the side, possibly at something in the distance. its posture and gaze suggest it is focused on something outside the frame of the image.",False,"the cat appears to be looking off to the side, possibly at something in the distance. its gaze is directed towards the right side of the image, and its ears are perked up, indicating it is focused on something.",False,"the cat appears to be looking off to the side, possibly at something in the distance. its gaze is directed towards the right side of the image, and its ears are perked up, indicating it is focused on something.",False
283,other,What utensil is sitting next to the food?,fork,a fork is sitting next to the food.,True,there is a fork sitting next to the food.,True,there is a fork sitting next to the food.,True,there is a fork,True
