image_id,question_type,question,ground_truth,image_url,n_clusters,n_noise,attention_entropy,token_confidence,predicted_token,cluster_count,cluster_0_n_points,cluster_0_avg_strength,cluster_0_entropy,cluster_1_n_points,cluster_1_avg_strength,cluster_2_n_points,cluster_2_avg_strength,cluster_3_n_points,cluster_3_avg_strength,cluster_1_entropy,cluster_2_entropy,cluster_3_entropy,cluster_4_n_points,cluster_4_avg_strength,cluster_5_n_points,cluster_5_avg_strength,cluster_6_n_points,cluster_6_avg_strength,cluster_7_n_points,cluster_7_avg_strength,cluster_4_entropy,cluster_5_entropy,cluster_6_entropy,cluster_7_entropy
124,other,What is the name of the hotel?,peace way,http://images.cocodataset.org/train2014/COCO_train2014_000000000094.jpg,0,132,0.4308046310340992,-0.08154296875,peace,0,,,,,,,,,,,,,,,,,,,,,,,,
125,other,What mode of transportation is pictured?,car,http://images.cocodataset.org/train2014/COCO_train2014_000000000094.jpg,0,165,0.5064342310115562,-0.416015625,car,0,,,,,,,,,,,,,,,,,,,,,,,,
126,other,What airline is this?,everts air cargo,http://images.cocodataset.org/train2014/COCO_train2014_000000393311.jpg,1,113,0.9865240439826685,-1.1640625,cargo,1,15.0,0.013102278594755348,0.8443536850036222,,,,,,,,,,,,,,,,,,,,,
127,other,The plane's stand resembles what letter?,a,http://images.cocodataset.org/train2014/COCO_train2014_000000393311.jpg,0,125,0.3800176237177751,-1.8359375,letter,0,,,,,,,,,,,,,,,,,,,,,,,,
128,other,What type of plane is this?,cargo,http://images.cocodataset.org/train2014/COCO_train2014_000000393311.jpg,1,114,0.43292827407111834,-0.1650390625,cargo,1,16.0,0.0629086472231547,0.6695919455357793,,,,,,,,,,,,,,,,,,,,,
129,other,What is written on the picture?,dutchsimba,http://images.cocodataset.org/train2014/COCO_train2014_000000393311.jpg,0,87,0.24085631260079712,-1.5078125,CAR,0,,,,,,,,,,,,,,,,,,,,,,,,
130,other,What shipping company is represented in the scene?,everts air cargo,http://images.cocodataset.org/train2014/COCO_train2014_000000393311.jpg,1,125,0.42120720775681714,-2.265625,car,1,15.0,0.08224442549670555,0.8616157143988104,,,,,,,,,,,,,,,,,,,,,
131,other,What airline is this plane from?,everts air cargo,http://images.cocodataset.org/train2014/COCO_train2014_000000393311.jpg,0,116,0.9950776125184599,-1.8046875,cargo,0,,,,,,,,,,,,,,,,,,,,,,,,
132,other,How does the man get down from the machine?,stairs,http://images.cocodataset.org/train2014/COCO_train2014_000000393311.jpg,0,151,0.5654073906088724,-1.1796875,ladder,0,,,,,,,,,,,,,,,,,,,,,,,,
133,other,What is the picture of on wall?,abstract,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,0,98,0.41528868809444747,-1.53125,abstract,0,,,,,,,,,,,,,,,,,,,,,,,,
134,other,What is on the carpet?,rug,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,0,115,0.28336557315506633,-0.1611328125,rug,0,,,,,,,,,,,,,,,,,,,,,,,,
135,other,What are the ladies doing?,texting,http://images.cocodataset.org/train2014/COCO_train2014_000000131172.jpg,0,84,0.47447692112713163,-0.7578125,text,0,,,,,,,,,,,,,,,,,,,,,,,,
136,other,What is written on the street?,nothing,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,108,0.09826031951170255,-0.91015625,avenue,0,,,,,,,,,,,,,,,,,,,,,,,,
137,other,Urban or suburban?,urban,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,141,0.5396481856289751,-0.271484375,urban,0,,,,,,,,,,,,,,,,,,,,,,,,
138,other,What type of vehicle is on the left?,bus,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,72,0.39323812618062715,-0.1025390625,bus,0,,,,,,,,,,,,,,,,,,,,,,,,
139,other,What is being held green?,light,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,124,0.3276499054961781,-2.078125,stop,0,,,,,,,,,,,,,,,,,,,,,,,,
140,other,What time of day is it?,afternoon,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,55,0.5084927924179898,-0.9921875,afternoon,0,,,,,,,,,,,,,,,,,,,,,,,,
141,other,What country name is written as the highest word on the bus?,guatemala,http://images.cocodataset.org/train2014/COCO_train2014_000000546151.jpg,0,66,0.47040599725139953,-2.046875,gu,0,,,,,,,,,,,,,,,,,,,,,,,,
142,other,What is the skier standing on?,skis,http://images.cocodataset.org/train2014/COCO_train2014_000000021826.jpg,0,20,0.17994066921473117,-0.796875,skis,0,,,,,,,,,,,,,,,,,,,,,,,,
143,other,What is the person doing?,skiing,http://images.cocodataset.org/train2014/COCO_train2014_000000021826.jpg,0,132,0.4382520362697086,-0.2421875,ski,0,,,,,,,,,,,,,,,,,,,,,,,,
144,other,What infrastructure would one drive on to go perpendicular to the water?,boat,http://images.cocodataset.org/train2014/COCO_train2014_000000000109.jpg,0,97,0.48707885288670244,-0.70703125,boat,0,,,,,,,,,,,,,,,,,,,,,,,,
145,other,What pizza topping is this?,cheese,http://images.cocodataset.org/train2014/COCO_train2014_000000000110.jpg,0,135,0.5540132024502964,-0.11572265625,cheese,0,,,,,,,,,,,,,,,,,,,,,,,,
146,other,What is in the vase next to the flowers?,paper,http://images.cocodataset.org/train2014/COCO_train2014_000000305853.jpg,0,120,0.37310681431895065,-0.765625,paper,0,,,,,,,,,,,,,,,,,,,,,,,,
147,other,Are these flowers real or silk?,real,http://images.cocodataset.org/train2014/COCO_train2014_000000305853.jpg,0,100,0.9570522453734285,-0.3515625,real,0,,,,,,,,,,,,,,,,,,,,,,,,
148,other,England's Queen mother and these blooms share what syllable?,sun,http://images.cocodataset.org/train2014/COCO_train2014_000000305853.jpg,0,128,0.4168985680491377,-2.546875,e,0,,,,,,,,,,,,,,,,,,,,,,,,
149,other,What emblem is on the cake?,words,http://images.cocodataset.org/train2014/COCO_train2014_000000000113.jpg,1,108,0.4974772894068793,-2.125,none,1,16.0,0.0913742968895069,0.8348683589017412,,,,,,,,,,,,,,,,,,,,,
150,other,Are they outside or in?,inside,http://images.cocodataset.org/train2014/COCO_train2014_000000000113.jpg,0,108,0.5050071219843528,-0.796875,inside,0,,,,,,,,,,,,,,,,,,,,,,,,
151,other,What are the initials on the cake?,md,http://images.cocodataset.org/train2014/COCO_train2014_000000000113.jpg,0,44,0.40519944325035445,-2.078125,mk,0,,,,,,,,,,,,,,,,,,,,,,,,
152,other,What utensil is in the pan?,knife,http://images.cocodataset.org/train2014/COCO_train2014_000000262261.jpg,0,109,0.37542903811601014,-0.1025390625,knife,0,,,,,,,,,,,,,,,,,,,,,,,,
153,other,What is the red vegetable in the clear dish?,tomato,http://images.cocodataset.org/train2014/COCO_train2014_000000262261.jpg,0,132,0.46475727674835543,-0.5546875,tomato,0,,,,,,,,,,,,,,,,,,,,,,,,
154,other,What tree is on the left?,evergreen,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,94,0.4625293384817651,-1.9296875,bush,0,,,,,,,,,,,,,,,,,,,,,,,,
155,other,What is the material right around the clock?,wood,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,84,0.4260518575389138,-0.53515625,brick,0,,,,,,,,,,,,,,,,,,,,,,,,
156,other,How tall is this building?,100 feet,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,98,0.1250002064954454,-1.7421875,2,0,,,,,,,,,,,,,,,,,,,,,,,,
157,other,What materials are on the roof?,shingles,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,135,0.47427011550395765,-1.46875,tiles,0,,,,,,,,,,,,,,,,,,,,,,,,
158,other,What is in gold at the top of the building?,clock,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,129,0.459982042198647,-0.4765625,bell,0,,,,,,,,,,,,,,,,,,,,,,,,
159,other,What are on both side of the building?,trees,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,117,0.3555951353332883,-0.609375,trees,0,,,,,,,,,,,,,,,,,,,,,,,,
160,other,What is around the tree?,building,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,1,71,0.24207838130719672,-1.671875,bush,1,20.0,0.19679279900670105,0.8359750080865053,,,,,,,,,,,,,,,,,,,,,
161,other,What is the woman doing in this photo?,petting sheep,http://images.cocodataset.org/train2014/COCO_train2014_000000131197.jpg,0,101,0.9601230505425337,-0.2578125,pet,0,,,,,,,,,,,,,,,,,,,,,,,,
162,other,What are the sheep standing on?,hay,http://images.cocodataset.org/train2014/COCO_train2014_000000131197.jpg,0,113,0.3258592743148415,-0.2275390625,hay,0,,,,,,,,,,,,,,,,,,,,,,,,
163,other,What is the woman feeding the animal?,hay,http://images.cocodataset.org/train2014/COCO_train2014_000000131197.jpg,0,76,0.34523040570733626,-0.99609375,hay,0,,,,,,,,,,,,,,,,,,,,,,,,
164,other,What type of silverware is on the plates?,knife and spoon,http://images.cocodataset.org/train2014/COCO_train2014_000000000127.jpg,1,104,0.40156602290885973,-0.92578125,knife,1,16.0,0.16285345488639852,0.8194483718728035,,,,,,,,,,,,,,,,,,,,,
165,other,What is the man holding in his left hand?,ski pole,http://images.cocodataset.org/train2014/COCO_train2014_000000262273.jpg,0,113,0.3970809741798728,-0.451171875,ski,0,,,,,,,,,,,,,,,,,,,,,,,,
166,other,What is the color of the zipper?,black,http://images.cocodataset.org/train2014/COCO_train2014_000000262273.jpg,1,117,0.48603800734195685,-0.640625,black,1,15.0,0.06671900649744529,0.9877812438119247,,,,,,,,,,,,,,,,,,,,,
167,other,Are the boots a solid color or patterned?,patterned,http://images.cocodataset.org/train2014/COCO_train2014_000000262273.jpg,2,101,0.5800396242596891,-0.380859375,solid,2,17.0,0.03419952671825129,0.9856676426534905,16.0,0.05862215192802235,,,,,0.8957541375001011,,,,,,,,,,,,,,
168,other,What are the people doing in the street?,walking,http://images.cocodataset.org/train2014/COCO_train2014_000000524420.jpg,0,87,0.9695567528258685,-0.18359375,walking,0,,,,,,,,,,,,,,,,,,,,,,,,
169,other,What is floating near the bird?,ice,http://images.cocodataset.org/train2014/COCO_train2014_000000436929.jpg,0,143,0.40932314236942313,-1.0859375,ice,0,,,,,,,,,,,,,,,,,,,,,,,,
170,other,What brand of soda is advertised?,pepsi,http://images.cocodataset.org/train2014/COCO_train2014_000000284012.jpg,0,78,0.9475795935730248,-0.12451171875,pe,0,,,,,,,,,,,,,,,,,,,,,,,,
171,other,What Mexican food restaurant chain is advertised?,del taco,http://images.cocodataset.org/train2014/COCO_train2014_000000284012.jpg,0,27,0.2681038457210367,-2.21875,el,0,,,,,,,,,,,,,,,,,,,,,,,,
172,other,How is the turnout?,good,http://images.cocodataset.org/train2014/COCO_train2014_000000284012.jpg,0,79,0.5221874953634952,-1.1640625,good,0,,,,,,,,,,,,,,,,,,,,,,,,
173,other,What is the large sculpture next to the oversized cola bottle?,building,http://images.cocodataset.org/train2014/COCO_train2014_000000284012.jpg,1,78,0.9985189659669317,-1.3359375,statue,1,16.0,0.007161571238394015,0.8194483718728035,,,,,,,,,,,,,,,,,,,,,
174,other,What time is it?,1:50,http://images.cocodataset.org/train2014/COCO_train2014_000000000138.jpg,0,32,0.9973982797731266,-0.5703125,1,0,,,,,,,,,,,,,,,,,,,,,,,,
175,other,What continent might this be?,africa,http://images.cocodataset.org/train2014/COCO_train2014_000000262285.jpg,0,39,0.8262862711488124,-0.12451171875,africa,0,,,,,,,,,,,,,,,,,,,,,,,,
176,other,What type of fruit is on the plate?,banana,http://images.cocodataset.org/train2014/COCO_train2014_000000000142.jpg,0,108,0.360217335249136,-0.5,banana,0,,,,,,,,,,,,,,,,,,,,,,,,
177,other,What is in the blue chair?,teddy bears,http://images.cocodataset.org/train2014/COCO_train2014_000000131215.jpg,2,113,0.7114152609497832,-0.9296875,teddy,2,30.0,0.04325102303841418,0.9032380071930616,16.0,0.030746196285675112,,,,,0.9528195311147832,,,,,,,,,,,,,,
178,other,What type of footwear is the person wearing?,socks,http://images.cocodataset.org/train2014/COCO_train2014_000000131215.jpg,0,120,0.6920141098544146,-0.87890625,socks,0,,,,,,,,,,,,,,,,,,,,,,,,
179,other,What are the animals doing?,eating,http://images.cocodataset.org/train2014/COCO_train2014_000000000144.jpg,0,128,0.35753543029221896,-0.43359375,eating,0,,,,,,,,,,,,,,,,,,,,,,,,
180,other,What type of animal is in the picture?,giraffe,http://images.cocodataset.org/train2014/COCO_train2014_000000000144.jpg,0,136,0.4705845894247126,-0.08984375,gira,0,,,,,,,,,,,,,,,,,,,,,,,,
181,other,What does the front of the bus say at the top?,special,http://images.cocodataset.org/train2014/COCO_train2014_000000131225.jpg,0,69,0.4307007834373631,-0.1513671875,special,0,,,,,,,,,,,,,,,,,,,,,,,,
182,other,What direction are the animals heading?,right,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,0,48,0.34346160574195744,-0.91015625,left,0,,,,,,,,,,,,,,,,,,,,,,,,
183,other,Is the zebra walking or standing still?,walking,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,0,121,0.6726141486878752,-0.7578125,walking,0,,,,,,,,,,,,,,,,,,,,,,,,
184,other,Number of animals?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,0,512,0.0,-0.1201171875,3,0,,,,,,,,,,,,,,,,,,,,,,,,
185,other,What is on the plate?,cupcake,http://images.cocodataset.org/train2014/COCO_train2014_000000393375.jpg,1,129,0.665510295871778,-0.08154296875,cupcake,1,27.0,0.036570842503714784,0.9150283957027562,,,,,,,,,,,,,,,,,,,,,
186,other,What are the pink pieces of paper called?,post-its,http://images.cocodataset.org/train2014/COCO_train2014_000000393375.jpg,0,123,0.4513381339902727,-0.6640625,post,0,,,,,,,,,,,,,,,,,,,,,,,,
187,other,What is the green stuff?,broccoli,http://images.cocodataset.org/train2014/COCO_train2014_000000393379.jpg,0,129,0.38937286033130036,-0.1025390625,bro,0,,,,,,,,,,,,,,,,,,,,,,,,
188,other,Is this a finger food or dish?,dish,http://images.cocodataset.org/train2014/COCO_train2014_000000393379.jpg,1,144,0.5289265300987915,-0.3984375,dish,1,36.0,0.055606157172034196,0.7777220320701352,,,,,,,,,,,,,,,,,,,,,
189,other,What ICING IS USED ON THIS CAKE?,vanilla,http://images.cocodataset.org/train2014/COCO_train2014_000000262308.jpg,0,91,0.9452361814759944,-1.4765625,butter,0,,,,,,,,,,,,,,,,,,,,,,,,
190,other,What is the figure on the cupcake?,soldier,http://images.cocodataset.org/train2014/COCO_train2014_000000262308.jpg,4,106,0.5778215073438971,-1.0078125,soldier,4,30.0,0.04659508988229027,0.9012486969266276,15.0,0.04590489550722095,18.0,0.05338234359863293,15.0,0.048119844096380475,0.9500685975366211,0.8424887242433627,0.8830374409547587,,,,,,,,,,,,
191,other,What flavor is the cupcake?,vanilla,http://images.cocodataset.org/train2014/COCO_train2014_000000262308.jpg,0,137,0.47721360457155915,-0.1650390625,vanilla,0,,,,,,,,,,,,,,,,,,,,,,,,
192,other,What is the woman doing?,cutting tie,http://images.cocodataset.org/train2014/COCO_train2014_000000000165.jpg,0,109,0.43503810137877214,-0.3359375,cutting,0,,,,,,,,,,,,,,,,,,,,,,,,
193,other,What room is this?,living room,http://images.cocodataset.org/train2014/COCO_train2014_000000415089.jpg,0,52,0.34716221142469345,-1.5234375,living,0,,,,,,,,,,,,,,,,,,,,,,,,
194,other,What is the boy doing?,herding,http://images.cocodataset.org/train2014/COCO_train2014_000000131245.jpg,0,102,0.3637357922300628,-1.6484375,her,0,,,,,,,,,,,,,,,,,,,,,,,,
195,other,What animal is on the walls?,fish,http://images.cocodataset.org/train2014/COCO_train2014_000000393394.jpg,0,118,0.31589953508536434,-1.25,none,0,,,,,,,,,,,,,,,,,,,,,,,,
196,other,Sunny or overcast?,overcast,http://images.cocodataset.org/train2014/COCO_train2014_000000393396.jpg,2,94,0.4585565251200571,-0.0986328125,over,2,18.0,0.07262140214011567,0.9057125980138372,4.0,4.829324551900414e-05,,,,,1.0,,,,,,,,,,,,,,
197,other,What is the color of the roof shingles?,gray,http://images.cocodataset.org/train2014/COCO_train2014_000000393396.jpg,0,76,0.4158474397417773,-0.7890625,brown,0,,,,,,,,,,,,,,,,,,,,,,,,
198,other,What symbol sits atop the tower?,cross,http://images.cocodataset.org/train2014/COCO_train2014_000000393396.jpg,0,90,0.376172355191238,-0.2275390625,cross,0,,,,,,,,,,,,,,,,,,,,,,,,
199,other,What is the grate for?,toaster oven,http://images.cocodataset.org/train2014/COCO_train2014_000000524471.jpg,0,74,0.989740049666275,-1.8515625,cooking,0,,,,,,,,,,,,,,,,,,,,,,,,
200,other,What time is it?,11:55,http://images.cocodataset.org/train2014/COCO_train2014_000000262329.jpg,0,25,0.12500472414105945,-0.92578125,1,0,,,,,,,,,,,,,,,,,,,,,,,,
201,other,What is the brown object with a clock on it?,birdhouse,http://images.cocodataset.org/train2014/COCO_train2014_000000262329.jpg,0,116,0.429583736568326,-1.3515625,house,0,,,,,,,,,,,,,,,,,,,,,,,,
202,other,What number bus is this?,892,http://images.cocodataset.org/train2014/COCO_train2014_000000393403.jpg,2,70,0.9841823192390493,-0.1025390625,8,2,17.0,0.01580706803307355,0.9774178175281716,15.0,0.01492889758679169,,,,,0.9182958340544896,,,,,,,,,,,,,,
203,other,What is the woman holding?,hair dryer,http://images.cocodataset.org/train2014/COCO_train2014_000000524476.jpg,0,47,0.36002760912260107,-1.0859375,hair,0,,,,,,,,,,,,,,,,,,,,,,,,
204,other,What shape is at the bottom of the pole?,rectangle,http://images.cocodataset.org/train2014/COCO_train2014_000000257513.jpg,1,44,0.39586174657459466,-0.828125,round,1,15.0,0.1677529105644649,0.7835807040488099,,,,,,,,,,,,,,,,,,,,,
205,other,What type of bed is in the picture?,bunk bed,http://images.cocodataset.org/train2014/COCO_train2014_000000257513.jpg,0,117,0.41286482223502935,-0.11572265625,b,0,,,,,,,,,,,,,,,,,,,,,,,,
206,other,What is he cooking?,hot dogs,http://images.cocodataset.org/train2014/COCO_train2014_000000524486.jpg,0,49,0.3539331361043843,-0.1650390625,hot,0,,,,,,,,,,,,,,,,,,,,,,,,
207,other,Is this a new or ancient clock?,ancient,http://images.cocodataset.org/train2014/COCO_train2014_000000458785.jpg,2,161,0.7546653899949106,-0.283203125,ancient,2,16.0,0.026174468498671204,0.9056390622295665,20.0,0.030511355455121104,,,,,0.8173454221465103,,,,,,,,,,,,,,
208,other,What time does the clock read?,12:55,http://images.cocodataset.org/train2014/COCO_train2014_000000458785.jpg,0,103,0.12501381886248236,-1.2890625,3,0,,,,,,,,,,,,,,,,,,,,,,,,
209,other,What mountain was this taken at?,lookout,http://images.cocodataset.org/train2014/COCO_train2014_000000000201.jpg,0,123,0.45045512594082177,-2.140625,as,0,,,,,,,,,,,,,,,,,,,,,,,,
210,other,What is the black thing he is wearing?,apron,http://images.cocodataset.org/train2014/COCO_train2014_000000393418.jpg,0,138,0.5264140534128577,-0.18359375,ap,0,,,,,,,,,,,,,,,,,,,,,,,,
211,other,What is the man doing in the picture?,cooking,http://images.cocodataset.org/train2014/COCO_train2014_000000393418.jpg,0,128,0.4317100295361458,-0.38671875,cooking,0,,,,,,,,,,,,,,,,,,,,,,,,
212,other,What is the cartoon man presenting to the cartoon woman?,ring,http://images.cocodataset.org/train2014/COCO_train2014_000000393419.jpg,0,80,0.44477047962684846,-0.421875,ring,0,,,,,,,,,,,,,,,,,,,,,,,,
213,other,What does the sign with the white arrow say?,one way,http://images.cocodataset.org/train2014/COCO_train2014_000000393419.jpg,0,39,0.979109081625875,-0.1025390625,one,0,,,,,,,,,,,,,,,,,,,,,,,,
214,other,"What is above the ""No Left Turn"" sign?",one way,http://images.cocodataset.org/train2014/COCO_train2014_000000393419.jpg,0,46,0.26835684940208454,-1.2265625,one,0,,,,,,,,,,,,,,,,,,,,,,,,
215,other,What is the sign says?,stop,http://images.cocodataset.org/train2014/COCO_train2014_000000393422.jpg,0,74,0.3970513860730109,-0.111328125,stop,0,,,,,,,,,,,,,,,,,,,,,,,,
216,other,What gender are both of the children likely to be?,female,http://images.cocodataset.org/train2014/COCO_train2014_000000131279.jpg,0,127,0.5558143204029786,-1.1171875,female,0,,,,,,,,,,,,,,,,,,,,,,,,
217,other,What is the one girl doing to the other girl's hair?,brushing,http://images.cocodataset.org/train2014/COCO_train2014_000000131279.jpg,0,128,0.9069112851791108,-0.54296875,br,0,,,,,,,,,,,,,,,,,,,,,,,,
