image_id,question_type,question,ground_truth,image_url,n_clusters,n_noise,attention_entropy,token_confidence,predicted_token,cluster_count,cluster_0_n_points,cluster_0_avg_strength,cluster_0_entropy,cluster_1_n_points,cluster_1_avg_strength,cluster_2_n_points,cluster_2_avg_strength,cluster_3_n_points,cluster_3_avg_strength,cluster_1_entropy,cluster_2_entropy,cluster_3_entropy,cluster_4_n_points,cluster_4_avg_strength,cluster_5_n_points,cluster_5_avg_strength,cluster_6_n_points,cluster_6_avg_strength,cluster_7_n_points,cluster_7_avg_strength,cluster_8_n_points,cluster_8_avg_strength,cluster_4_entropy,cluster_5_entropy,cluster_6_entropy,cluster_7_entropy,cluster_8_entropy
119,other,What sauces are shown?,butter,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,2,128,0.5152984272568032,-1.4140625,may,2,34.0,0.058318324217882814,0.8202370748401807,16.0,0.05225507557221921,,,,,0.8950145145731531,,,,,,,,,,,,,,,,,
120,other,What is mainly featured?,hot dog,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,123,0.4375499884725176,-0.72265625,hot,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,other,What is the pattern on the vase?,floral,http://images.cocodataset.org/train2014/COCO_train2014_000000393306.jpg,0,134,0.5648694264002445,-0.609375,floral,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,other,What is the primary color of the bathroom?,yellow,http://images.cocodataset.org/train2014/COCO_train2014_000000262159.jpg,0,138,0.5670518368909456,-0.439453125,yellow,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,other,What is printed on the orange sign?,pizza,http://images.cocodataset.org/train2014/COCO_train2014_000000000094.jpg,0,132,0.9643288613016672,-2.265625,hotel,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,other,What is the name of the hotel?,peace way,http://images.cocodataset.org/train2014/COCO_train2014_000000000094.jpg,0,132,0.4308049113717601,-0.08154296875,peace,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,other,What mode of transportation is pictured?,car,http://images.cocodataset.org/train2014/COCO_train2014_000000000094.jpg,0,165,0.5064342983638136,-0.416015625,car,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,other,What airline is this?,everts air cargo,http://images.cocodataset.org/train2014/COCO_train2014_000000393311.jpg,1,125,0.986524186577909,-1.1640625,cargo,1,15.0,0.013102249482473866,0.8024677973715657,,,,,,,,,,,,,,,,,,,,,,,,
127,other,The plane's stand resembles what letter?,a,http://images.cocodataset.org/train2014/COCO_train2014_000000393311.jpg,0,125,0.3800176237177751,-1.8359375,letter,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,other,What type of plane is this?,cargo,http://images.cocodataset.org/train2014/COCO_train2014_000000393311.jpg,1,120,0.4329449037335641,-0.1650390625,cargo,1,16.0,0.06290810605285749,0.6695919455357793,,,,,,,,,,,,,,,,,,,,,,,,
129,other,What is written on the picture?,dutchsimba,http://images.cocodataset.org/train2014/COCO_train2014_000000393311.jpg,0,87,0.24085631260079712,-1.5078125,CAR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,other,What shipping company is represented in the scene?,everts air cargo,http://images.cocodataset.org/train2014/COCO_train2014_000000393311.jpg,1,125,0.4212078315682686,-2.265625,car,1,15.0,0.08224440427855481,0.8616157143988104,,,,,,,,,,,,,,,,,,,,,,,,
131,other,What airline is this plane from?,everts air cargo,http://images.cocodataset.org/train2014/COCO_train2014_000000393311.jpg,0,126,0.9950776196890794,-1.8046875,cargo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,other,How does the man get down from the machine?,stairs,http://images.cocodataset.org/train2014/COCO_train2014_000000393311.jpg,0,151,0.5654152225530611,-1.1796875,ladder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,other,What is the picture of on wall?,abstract,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,0,98,0.4152886880944474,-1.53125,abstract,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,other,What is on the carpet?,rug,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,0,117,0.2833768345840919,-0.1611328125,rug,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,other,What are the ladies doing?,texting,http://images.cocodataset.org/train2014/COCO_train2014_000000131172.jpg,0,86,0.4744802429004486,-0.7578125,text,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,other,What is written on the street?,nothing,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,110,0.104902472144592,-0.91015625,avenue,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,other,Urban or suburban?,urban,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,155,0.5396472369909001,-0.271484375,urban,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,other,What type of vehicle is on the left?,bus,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,72,0.39323812618062715,-0.1025390625,bus,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,other,What is being held green?,light,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,128,0.32765191881649525,-2.078125,stop,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,other,What time of day is it?,afternoon,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,62,0.5084919212628813,-0.9921875,afternoon,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,other,What country name is written as the highest word on the bus?,guatemala,http://images.cocodataset.org/train2014/COCO_train2014_000000546151.jpg,0,72,0.47040576217839364,-2.046875,gu,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,other,What is the skier standing on?,skis,http://images.cocodataset.org/train2014/COCO_train2014_000000021826.jpg,0,20,0.17994066921473117,-0.796875,skis,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,other,What is the person doing?,skiing,http://images.cocodataset.org/train2014/COCO_train2014_000000021826.jpg,0,136,0.43825578885624883,-0.2421875,ski,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,other,What infrastructure would one drive on to go perpendicular to the water?,boat,http://images.cocodataset.org/train2014/COCO_train2014_000000000109.jpg,0,103,0.4870795378326981,-0.70703125,boat,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,other,What pizza topping is this?,cheese,http://images.cocodataset.org/train2014/COCO_train2014_000000000110.jpg,0,141,0.5540383873583891,-0.11572265625,cheese,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,other,What is in the vase next to the flowers?,paper,http://images.cocodataset.org/train2014/COCO_train2014_000000305853.jpg,0,122,0.3730841592546691,-0.765625,paper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,other,Are these flowers real or silk?,real,http://images.cocodataset.org/train2014/COCO_train2014_000000305853.jpg,0,112,0.9570522447610125,-0.3515625,real,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,other,England's Queen mother and these blooms share what syllable?,sun,http://images.cocodataset.org/train2014/COCO_train2014_000000305853.jpg,0,128,0.41689857313053175,-2.546875,e,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,other,What emblem is on the cake?,words,http://images.cocodataset.org/train2014/COCO_train2014_000000000113.jpg,1,110,0.497477530334831,-2.125,none,1,16.0,0.09137429191819185,0.8348683589017412,,,,,,,,,,,,,,,,,,,,,,,,
150,other,Are they outside or in?,inside,http://images.cocodataset.org/train2014/COCO_train2014_000000000113.jpg,0,112,0.5049830687800426,-0.796875,inside,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,other,What are the initials on the cake?,md,http://images.cocodataset.org/train2014/COCO_train2014_000000000113.jpg,0,44,0.40519944325035445,-2.078125,mk,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,other,What utensil is in the pan?,knife,http://images.cocodataset.org/train2014/COCO_train2014_000000262261.jpg,0,123,0.3754355936233545,-0.1025390625,knife,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,other,What is the red vegetable in the clear dish?,tomato,http://images.cocodataset.org/train2014/COCO_train2014_000000262261.jpg,0,134,0.4647755391354399,-0.5546875,tomato,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,other,What tree is on the left?,evergreen,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,102,0.4625759441881287,-1.9296875,bush,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,other,What is the material right around the clock?,wood,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,84,0.4260518575389138,-0.53515625,brick,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,other,How tall is this building?,100 feet,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,98,0.1250002064954454,-1.7421875,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,other,What materials are on the roof?,shingles,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,135,0.47427259325940396,-1.46875,tiles,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,other,What is in gold at the top of the building?,clock,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,133,0.45998677907882723,-0.4765625,bell,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,other,What are on both side of the building?,trees,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,123,0.3556017354047079,-0.609375,trees,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,other,What is around the tree?,building,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,1,73,0.24212650866826152,-1.671875,bush,1,20.0,0.19678903973978873,0.8359750080865053,,,,,,,,,,,,,,,,,,,,,,,,
161,other,What is the woman doing in this photo?,petting sheep,http://images.cocodataset.org/train2014/COCO_train2014_000000131197.jpg,0,103,0.9601230497383865,-0.2578125,pet,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,other,What are the sheep standing on?,hay,http://images.cocodataset.org/train2014/COCO_train2014_000000131197.jpg,0,119,0.325864134011403,-0.2275390625,hay,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,other,What is the woman feeding the animal?,hay,http://images.cocodataset.org/train2014/COCO_train2014_000000131197.jpg,0,76,0.34523040570733626,-0.99609375,hay,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,other,What type of silverware is on the plates?,knife and spoon,http://images.cocodataset.org/train2014/COCO_train2014_000000000127.jpg,1,104,0.4015959321219221,-0.92578125,knife,1,16.0,0.16285020050340954,0.7743974703476992,,,,,,,,,,,,,,,,,,,,,,,,
165,other,What is the man holding in his left hand?,ski pole,http://images.cocodataset.org/train2014/COCO_train2014_000000262273.jpg,0,117,0.39708472891938973,-0.451171875,ski,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,other,What is the color of the zipper?,black,http://images.cocodataset.org/train2014/COCO_train2014_000000262273.jpg,1,123,0.4860412079885773,-0.640625,black,1,15.0,0.06671890091258839,0.9877812438119247,,,,,,,,,,,,,,,,,,,,,,,,
167,other,Are the boots a solid color or patterned?,patterned,http://images.cocodataset.org/train2014/COCO_train2014_000000262273.jpg,2,109,0.5800396696155984,-0.380859375,solid,2,17.0,0.03419952615377021,0.9856676426534905,16.0,0.05862215086036358,,,,,0.8957541375001011,,,,,,,,,,,,,,,,,
168,other,What are the people doing in the street?,walking,http://images.cocodataset.org/train2014/COCO_train2014_000000524420.jpg,0,103,0.969557254716156,-0.18359375,walking,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,other,What is floating near the bird?,ice,http://images.cocodataset.org/train2014/COCO_train2014_000000436929.jpg,0,147,0.40932314911391315,-1.0859375,ice,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,other,What brand of soda is advertised?,pepsi,http://images.cocodataset.org/train2014/COCO_train2014_000000284012.jpg,1,97,0.9475795373820991,-0.12451171875,pe,1,17.0,0.04972233680703176,0.8409160494198367,,,,,,,,,,,,,,,,,,,,,,,,
171,other,What Mexican food restaurant chain is advertised?,del taco,http://images.cocodataset.org/train2014/COCO_train2014_000000284012.jpg,0,27,0.2681038457210367,-2.21875,el,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,other,How is the turnout?,good,http://images.cocodataset.org/train2014/COCO_train2014_000000284012.jpg,0,89,0.5221879123917642,-1.1640625,good,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,other,What is the large sculpture next to the oversized cola bottle?,building,http://images.cocodataset.org/train2014/COCO_train2014_000000284012.jpg,1,86,0.9984957199715991,-1.3359375,statue,1,16.0,0.007205911844512261,0.8194483718728035,,,,,,,,,,,,,,,,,,,,,,,,
174,other,What time is it?,1:50,http://images.cocodataset.org/train2014/COCO_train2014_000000000138.jpg,3,149,0.9974844360315761,-0.5703125,1,3,40.0,0.005111382616380663,0.0,24.0,0.005111382616380663,15.0,0.00507361935468471,,,0.0,0.9182958340544896,,,,,,,,,,,,,,,,
175,other,What continent might this be?,africa,http://images.cocodataset.org/train2014/COCO_train2014_000000262285.jpg,0,39,0.8262866998554761,-0.12451171875,africa,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,other,What type of fruit is on the plate?,banana,http://images.cocodataset.org/train2014/COCO_train2014_000000000142.jpg,0,120,0.36025486788784733,-0.5,banana,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,other,What is in the blue chair?,teddy bears,http://images.cocodataset.org/train2014/COCO_train2014_000000131215.jpg,2,113,0.7113211096660663,-0.9296875,teddy,2,30.0,0.0432690361628904,0.9032380071930616,16.0,0.030752600474430382,,,,,0.9528195311147832,,,,,,,,,,,,,,,,,
178,other,What type of footwear is the person wearing?,socks,http://images.cocodataset.org/train2014/COCO_train2014_000000131215.jpg,0,120,0.6917393665496201,-0.87890625,socks,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,other,What are the animals doing?,eating,http://images.cocodataset.org/train2014/COCO_train2014_000000000144.jpg,0,128,0.3577343338263455,-0.43359375,eating,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,other,What type of animal is in the picture?,giraffe,http://images.cocodataset.org/train2014/COCO_train2014_000000000144.jpg,0,136,0.47058290414967224,-0.08984375,gira,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,other,What does the front of the bus say at the top?,special,http://images.cocodataset.org/train2014/COCO_train2014_000000131225.jpg,0,69,0.4307007834373632,-0.1513671875,special,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,other,What direction are the animals heading?,right,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,0,48,0.3434615919690941,-0.91015625,left,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,other,Is the zebra walking or standing still?,walking,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,1,109,0.6726155674931115,-0.7578125,walking,1,16.0,0.07708404281032125,0.7743974703476992,,,,,,,,,,,,,,,,,,,,,,,,
184,other,Number of animals?,3,http://images.cocodataset.org/train2014/COCO_train2014_000000000154.jpg,0,28,0.9954868856624906,-0.1201171875,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,other,What is on the plate?,cupcake,http://images.cocodataset.org/train2014/COCO_train2014_000000393375.jpg,1,129,0.6655091937329423,-0.08154296875,cupcake,1,27.0,0.03657094956596861,0.9150283957027562,,,,,,,,,,,,,,,,,,,,,,,,
186,other,What are the pink pieces of paper called?,post-its,http://images.cocodataset.org/train2014/COCO_train2014_000000393375.jpg,0,123,0.4513340517583858,-0.6640625,post,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,other,What is the green stuff?,broccoli,http://images.cocodataset.org/train2014/COCO_train2014_000000393379.jpg,0,135,0.3893757635695533,-0.1025390625,bro,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,other,Is this a finger food or dish?,dish,http://images.cocodataset.org/train2014/COCO_train2014_000000393379.jpg,1,164,0.5289271418344554,-0.3984375,dish,1,35.0,0.05524506577804011,0.8924761531773275,,,,,,,,,,,,,,,,,,,,,,,,
189,other,What ICING IS USED ON THIS CAKE?,vanilla,http://images.cocodataset.org/train2014/COCO_train2014_000000262308.jpg,0,93,0.9452378804327118,-1.4765625,butter,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,other,What is the figure on the cupcake?,soldier,http://images.cocodataset.org/train2014/COCO_train2014_000000262308.jpg,4,106,0.5796913654176807,-1.0078125,soldier,4,30.0,0.04652059805315167,0.9012486969266276,15.0,0.045777157922237376,18.0,0.053309341881369425,15.0,0.04798742042123965,0.9500685975366211,0.8424887242433627,0.8830374409547587,,,,,,,,,,,,,,,
191,other,What flavor is the cupcake?,vanilla,http://images.cocodataset.org/train2014/COCO_train2014_000000262308.jpg,0,137,0.47746914436826166,-0.1650390625,vanilla,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,other,What is the woman doing?,cutting tie,http://images.cocodataset.org/train2014/COCO_train2014_000000000165.jpg,0,109,0.4350380206795908,-0.3359375,cutting,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,other,What room is this?,living room,http://images.cocodataset.org/train2014/COCO_train2014_000000415089.jpg,0,52,0.3471620204908116,-1.5234375,living,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,other,What is the boy doing?,herding,http://images.cocodataset.org/train2014/COCO_train2014_000000131245.jpg,0,102,0.3637357922300628,-1.6484375,her,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,other,What animal is on the walls?,fish,http://images.cocodataset.org/train2014/COCO_train2014_000000393394.jpg,1,114,0.3160640784452889,-1.25,none,1,16.0,0.16063506150216783,0.7743974703476992,,,,,,,,,,,,,,,,,,,,,,,,
196,other,Sunny or overcast?,overcast,http://images.cocodataset.org/train2014/COCO_train2014_000000393396.jpg,3,86,0.4585837956583307,-0.0986328125,over,3,16.0,0.08136623380656388,0.886859507142915,18.0,0.07262140403513581,4.0,4.958386418713188e-05,,,0.9057125980138372,1.0,,,,,,,,,,,,,,,,
197,other,What is the color of the roof shingles?,gray,http://images.cocodataset.org/train2014/COCO_train2014_000000393396.jpg,0,76,0.41584695383724013,-0.7890625,brown,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,other,What symbol sits atop the tower?,cross,http://images.cocodataset.org/train2014/COCO_train2014_000000393396.jpg,0,90,0.376172355191238,-0.2275390625,cross,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,other,What is the grate for?,toaster oven,http://images.cocodataset.org/train2014/COCO_train2014_000000524471.jpg,0,76,0.9897400177774947,-1.8515625,cooking,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,other,What time is it?,11:55,http://images.cocodataset.org/train2014/COCO_train2014_000000262329.jpg,0,51,0.1250049690181351,-0.92578125,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,other,What is the brown object with a clock on it?,birdhouse,http://images.cocodataset.org/train2014/COCO_train2014_000000262329.jpg,0,116,0.4295837416197289,-1.3515625,house,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,other,What number bus is this?,892,http://images.cocodataset.org/train2014/COCO_train2014_000000393403.jpg,2,70,0.9841823192390493,-0.1025390625,8,2,17.0,0.01580706803307355,0.9774178175281716,15.0,0.014928897586791692,,,,,0.9182958340544896,,,,,,,,,,,,,,,,,
203,other,What is the woman holding?,hair dryer,http://images.cocodataset.org/train2014/COCO_train2014_000000524476.jpg,0,47,0.36002760912260107,-1.0859375,hair,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,other,What shape is at the bottom of the pole?,rectangle,http://images.cocodataset.org/train2014/COCO_train2014_000000257513.jpg,1,44,0.39586174657459455,-0.828125,round,1,15.0,0.1677529105644649,0.7835807040488099,,,,,,,,,,,,,,,,,,,,,,,,
205,other,What type of bed is in the picture?,bunk bed,http://images.cocodataset.org/train2014/COCO_train2014_000000257513.jpg,0,125,0.4128674672613658,-0.11572265625,b,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,other,What is he cooking?,hot dogs,http://images.cocodataset.org/train2014/COCO_train2014_000000524486.jpg,0,49,0.3539331392685782,-0.1650390625,hot,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,other,Is this a new or ancient clock?,ancient,http://images.cocodataset.org/train2014/COCO_train2014_000000458785.jpg,2,161,0.7546688395467535,-0.283203125,ancient,2,16.0,0.026174043415882666,0.9056390622295665,20.0,0.03051114313826671,,,,,0.8173454221465103,,,,,,,,,,,,,,,,,
208,other,What time does the clock read?,12:55,http://images.cocodataset.org/train2014/COCO_train2014_000000458785.jpg,0,109,0.12501549631587,-1.2890625,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,other,What mountain was this taken at?,lookout,http://images.cocodataset.org/train2014/COCO_train2014_000000000201.jpg,0,123,0.45045845692719194,-2.140625,as,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,other,What is the black thing he is wearing?,apron,http://images.cocodataset.org/train2014/COCO_train2014_000000393418.jpg,0,138,0.5264179067274566,-0.18359375,ap,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,other,What is the man doing in the picture?,cooking,http://images.cocodataset.org/train2014/COCO_train2014_000000393418.jpg,0,120,0.43170810329839937,-0.38671875,cooking,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
