image_id,question_type,question,ground_truth,image_url,n_clusters,n_noise,attention_entropy,token_confidence,predicted_token,cluster_count,cluster_0_n_points,cluster_0_avg_strength,cluster_0_entropy,cluster_1_n_points,cluster_1_avg_strength,cluster_2_n_points,cluster_2_avg_strength,cluster_3_n_points,cluster_3_avg_strength,cluster_4_n_points,cluster_4_avg_strength,cluster_5_n_points,cluster_5_avg_strength,cluster_6_n_points,cluster_6_avg_strength,cluster_7_n_points,cluster_7_avg_strength,cluster_8_n_points,cluster_8_avg_strength,cluster_9_n_points,cluster_9_avg_strength,cluster_10_n_points,cluster_10_avg_strength,cluster_11_n_points,cluster_11_avg_strength,cluster_1_entropy,cluster_2_entropy,cluster_3_entropy,cluster_4_entropy,cluster_5_entropy,cluster_6_entropy,cluster_7_entropy,cluster_8_entropy,cluster_9_entropy,cluster_10_entropy,cluster_11_entropy,cluster_12_n_points,cluster_12_avg_strength,cluster_12_entropy,cluster_13_n_points,cluster_13_avg_strength,cluster_13_entropy
58,other,Is this an indoor or outdoor photo?,outdoor,http://images.cocodataset.org/train2014/COCO_train2014_000000524325.jpg,5,214,0.9929888710028882,-0.03743278607726097,Out,5,48.0,0.002365635154106002,0.9923402344426084,27.0,0.0023742823919817193,39.0,0.0023782057485149375,15.0,0.002381215368477505,22.0,0.002371824545438873,,,,,,,,,,,,,,,0.9891024697768299,0.9858687170865098,0.9949490477321437,0.9732146334251459,,,,,,,,,,,,,
59,other,What's missing from this hot dog?,mustard,http://images.cocodataset.org/train2014/COCO_train2014_000000043697.jpg,10,279,0.9877161524264734,-1.2956411838531494,K,10,49.0,0.0022751687913859344,0.9704745276465839,17.0,0.002239912382852551,19.0,0.002285697268401896,71.0,0.0022820056989278008,20.0,0.002274280779356016,29.0,0.0022635831767071884,17.0,0.002291315863124994,9.0,0.0022532744745027197,22.0,0.0022994928841136124,30.0,0.0022699623061458066,,,,,0.9429842044464151,0.9649618403823442,0.9648619663444841,0.9232196723355077,0.9742418047665328,0.8846148739279865,0.9910760598382222,0.9643787017331664,0.9225403154817576,,,,,,,,
60,other,What is the hog dog sitting on?,bun,http://images.cocodataset.org/train2014/COCO_train2014_000000043697.jpg,9,184,0.999044124516613,-1.1501933336257935,Nap,9,23.0,0.0018903461564448527,0.941022554068431,108.0,0.0018686774593257333,15.0,0.001879576834051809,33.0,0.0018629200854674921,24.0,0.00187204491519597,16.0,0.00185815363133153,28.0,0.001881250294426089,18.0,0.0018726825442970058,15.0,0.001862241141552906,,,,,,,0.9751591313083049,0.9500685975366211,0.9791840252878639,0.9296487541666036,0.9886085007312413,0.9938747069399737,0.9388201415867106,0.9161314485121342,,,,,,,,,
61,other,What is the sky full of?,clouds,http://images.cocodataset.org/train2014/COCO_train2014_000000262184.jpg,4,161,0.9973131938032348,-0.07884813100099564,Cloud,4,220.0,0.002361366736848345,0.9806767775515849,36.0,0.002452237289063411,15.0,0.0023687288371330223,12.0,0.002281855775605177,,,,,,,,,,,,,,,,,0.945076452643644,0.9602297178607612,0.920619835714305,,,,,,,,,,,,,,
62,other,What is the color of the carpet?,brown,http://images.cocodataset.org/train2014/COCO_train2014_000000131113.jpg,3,244,0.9867909098545726,-1.3387300968170166,Blue,3,15.0,0.003929414987445216,0.9543063494363562,53.0,0.0044107014634843155,27.0,0.004836700585192722,,,,,,,,,,,,,,,,,,,0.9693514393017428,0.9286520722868113,,,,,,,,,,,,,,,
63,other,What shape are the windows on the side of the plane?,square,http://images.cocodataset.org/train2014/COCO_train2014_000000262187.jpg,3,162,0.9973080624301096,-1.064629077911377,Rect,3,103.0,0.002007890802571926,0.9659388282819598,129.0,0.002013516608680574,76.0,0.0020086398686078692,,,,,,,,,,,,,,,,,,,0.9703514468229177,0.9466137254190986,,,,,,,,,,,,,,,
64,other,What is the website on the sign?,wmatacom,http://images.cocodataset.org/train2014/COCO_train2014_000000262191.jpg,0,294,0.9983633403930412,-1.4275187253952026,W,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,other,What is the bear called?,teddy,http://images.cocodataset.org/train2014/COCO_train2014_000000262191.jpg,9,258,0.9941738191623664,-0.26297664642333984,Ted,9,124.0,0.0025333901015853356,0.9862334409315622,29.0,0.0025098641989014033,21.0,0.00256377036305724,26.0,0.0025526840358139945,50.0,0.0025046698880220796,39.0,0.0024816127754939844,27.0,0.002493320215395081,21.0,0.0024949676411225833,31.0,0.0025242560358473805,,,,,,,0.9984672906700829,1.0,0.980618302361438,0.99328361776318,0.9837190093672675,0.9889836699098602,0.9907017951253161,0.9953897503830361,,,,,,,,,
66,other,What type of tree is the man standing next to?,elm,http://images.cocodataset.org/train2014/COCO_train2014_000000524338.jpg,1,217,0.9722147285684422,-0.9829784631729126,Oak,1,118.0,0.0070724972061421065,0.9517729986331055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,other,What pattern is on the pants?,stripes,http://images.cocodataset.org/train2014/COCO_train2014_000000213863.jpg,9,67,0.9884081012035877,-0.24826189875602722,St,9,112.0,0.00222010102523208,0.9706767566430373,38.0,0.00221764899083297,88.0,0.0022194520906970794,100.0,0.0022184281731356514,17.0,0.002215534332561937,15.0,0.0022079773688899423,18.0,0.0022259496491509128,77.0,0.0022325475269137415,64.0,0.0022280770947950843,,,,,,,0.9706170664709587,0.9758606356068793,0.9886163074765361,0.925613407948596,0.9446232142545791,0.9656336071428251,0.9784358955075831,0.9820462605406379,,,,,,,,,
68,other,What sport is this person playing?,baseball,http://images.cocodataset.org/train2014/COCO_train2014_000000213863.jpg,5,270,0.9939689576889968,-0.007030406501144171,Baseball,5,17.0,0.002452302123671226,0.951983906543883,57.0,0.0024662223593026776,28.0,0.0024720496036137484,46.0,0.002615110582282657,40.0,0.0027255751821544565,,,,,,,,,,,,,,,0.971713644017722,0.9930633401611941,0.9420996137664269,0.9294659317156955,,,,,,,,,,,,,
69,other,What is the position of the player behind the batter called?,catcher,http://images.cocodataset.org/train2014/COCO_train2014_000000213863.jpg,4,108,0.9932483684372162,-0.04568713903427124,C,4,15.0,0.0030066252867954847,0.9877812438119246,274.0,0.003133416408593809,25.0,0.0029326899531663363,17.0,0.0030476896579699243,,,,,,,,,,,,,,,,,0.9790331833871101,0.9005281271448751,0.8919296718389884,,,,,,,,,,,,,,
70,other,What are they drinking?,beer,http://images.cocodataset.org/train2014/COCO_train2014_000000393268.jpg,7,238,0.9978318447074643,-0.13066698610782623,Be,7,20.0,0.002230652746316536,0.9074899102582407,17.0,0.002120830914183445,52.0,0.0021433492662981763,16.0,0.002114468705770647,17.0,0.002098977016059053,20.0,0.0021528495533651355,10.0,0.0022459309315529205,,,,,,,,,,,0.9856676426534905,0.967360038391033,0.9886085007312413,0.9429842044464151,0.9077266474915605,0.8812908992306927,,,,,,,,,,,
71,other,What brand of beer is visible?,sierra nevada,http://images.cocodataset.org/train2014/COCO_train2014_000000393268.jpg,4,256,0.9993183497425394,-1.849627137184143,P,4,63.0,0.001869920732275689,0.9747979138342636,20.0,0.0018976203871569858,38.0,0.0018546080758042067,22.0,0.0018429213404886498,,,,,,,,,,,,,,,,,0.9372305632161296,0.9528852408130064,0.968678472757837,,,,,,,,,,,,,,
72,other,What logo is on the man's shirt?,nike,http://images.cocodataset.org/train2014/COCO_train2014_000000131127.jpg,6,132,0.9961528245834288,-0.25150179862976074,N,6,15.0,0.002247071245505284,0.8983958159908182,7.0,0.0020253112022669975,136.0,0.002376596571949081,72.0,0.002355095373032829,33.0,0.0024292920250268118,16.0,0.002376122179468174,,,,,,,,,,,,,0.9821410328348752,0.9627082286234077,0.9517295703434276,0.897444507263125,0.949701216438411,,,,,,,,,,,,
73,other,What direction is the bird looking?,right,http://images.cocodataset.org/train2014/COCO_train2014_000000262201.jpg,5,218,0.9975207919132808,-1.074902892112732,Right,5,127.0,0.002158105052637851,0.9770148467875952,22.0,0.0021271432381316916,15.0,0.002229630325046719,17.0,0.0022135121857861377,34.0,0.0021335138120843248,,,,,,,,,,,,,,,0.972959493974982,0.8649735207179273,0.9603948809345497,0.9675790359315454,,,,,,,,,,,,,
74,other,What time of day is it?,morning,http://images.cocodataset.org/train2014/COCO_train2014_000000370986.jpg,7,167,0.9991826551218304,-1.2138419151306152,Af,7,48.0,0.0019009577831755166,0.9548038428542411,77.0,0.0018993658552281844,86.0,0.0018954875868128298,21.0,0.0019000148698255371,12.0,0.0018968506872536668,14.0,0.001931555037505647,21.0,0.001919383251655724,,,,,,,,,,,0.9447742208410846,0.9703230628484337,0.997618320255157,0.8734790278701756,0.9402859586706311,0.8881659264001537,,,,,,,,,,,
75,other,What type of plane is this?,propeller,http://images.cocodataset.org/train2014/COCO_train2014_000000131133.jpg,7,171,0.9971031567339448,-1.530693531036377,Small,7,140.0,0.001955506667902298,0.969036444597728,69.0,0.001964920332968911,16.0,0.0019276829009734213,12.0,0.0019192743617930995,37.0,0.0019461878392371705,15.0,0.0019386814534780657,20.0,0.0019537239579232144,,,,,,,,,,,0.9635793878829912,0.9681390622295665,1.0,0.9705934891531607,0.9654013672997089,0.9008047485295138,,,,,,,,,,,
76,other,What is in the picture?,clock,http://images.cocodataset.org/train2014/COCO_train2014_000000000064.jpg,5,188,0.9981820601815092,-1.5349434614181519,C,5,37.0,0.0020301876765794246,0.9637417749320162,28.0,0.0020229107974885576,15.0,0.0020398294952861007,124.0,0.0020007366931931083,17.0,0.001973696137274587,,,,,,,,,,,,,,,0.9654309967872982,0.9602297178607612,0.9758828924692655,0.9844171139677748,,,,,,,,,,,,,
77,other,What time is the clock showing?,6:10,http://images.cocodataset.org/train2014/COCO_train2014_000000000064.jpg,9,157,0.9989621060866982,-0.3560032844543457,,9,67.0,0.001950113468444737,0.9499399921270855,36.0,0.001944954077171041,24.0,0.0019178702199722489,86.0,0.001928776144597458,14.0,0.0019344767082968251,23.0,0.0019270103062080926,36.0,0.0019471827758140725,20.0,0.0019334418947389354,14.0,0.0019221160860757537,,,,,,,0.9482692959426918,0.9560107101418428,0.9772312196339232,0.9032139773855579,0.9155340029899333,0.9899898520361183,0.9703227248076731,0.9821410328348752,,,,,,,,,
78,other,What are the vases sitting on?,table,http://images.cocodataset.org/train2014/COCO_train2014_000000458763.jpg,9,236,0.9981025230732022,-0.7693058252334595,Table,9,15.0,0.0022153405651639375,0.9018972358711528,16.0,0.0020835355424211116,23.0,0.0022109807956093522,8.0,0.0021048875791847598,15.0,0.0022114432301236107,38.0,0.002221307612311652,26.0,0.0021559361176727806,18.0,0.0021434267756825828,16.0,0.002086818563701425,,,,,,,0.9592101522724051,0.9203009775994396,0.954434002924965,0.9189900464321514,0.924466847796923,0.9743092791511181,0.9773429734731779,0.9592101522724052,,,,,,,,,
79,other,What is the table made of?,wood,http://images.cocodataset.org/train2014/COCO_train2014_000000458763.jpg,6,170,0.9967924703801156,-0.12204689532518387,Wood,6,141.0,0.0021455327899469363,0.9890119164942622,16.0,0.002135157968483407,43.0,0.0021317633123237394,11.0,0.00211894070170396,15.0,0.002126620074438002,16.0,0.0022955693410800972,,,,,,,,,,,,,0.9528195311147832,0.9950506956391538,0.9431887805255736,0.9446232142545791,0.9886994082884974,,,,,,,,,,,,
80,other,What is the green stuff on this pizza?,spinach,http://images.cocodataset.org/train2014/COCO_train2014_000000567990.jpg,7,251,0.9951870388506611,-0.5289545655250549,Bro,7,15.0,0.002746563475516895,0.8983958159908182,16.0,0.002530905673300654,43.0,0.0031494742275197346,26.0,0.0025319519296100584,20.0,0.003730174312753822,15.0,0.0033790450390613447,28.0,0.0028783052455423792,,,,,,,,,,,0.9283832117695864,0.9268480303713198,0.963638119861195,0.8637400525036966,0.8443536850036224,0.9444758488000338,,,,,,,,,,,
81,other,Is it thick or thin crust?,thick,http://images.cocodataset.org/train2014/COCO_train2014_000000567990.jpg,1,217,0.9529862342564737,-0.00571096409112215,Th,1,35.0,0.01723048115490902,0.9142375839462944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,other,What is the orange thing?,bag,http://images.cocodataset.org/train2014/COCO_train2014_000000393286.jpg,6,241,0.9987365677957517,-0.3297589123249054,Ban,6,59.0,0.002042408827673018,0.9585113548896039,15.0,0.001976177204248514,35.0,0.0019863329603210748,10.0,0.0019681129831470834,18.0,0.0020041778484486067,20.0,0.0020868261259041855,,,,,,,,,,,,,0.9949490477321437,0.9653661528734678,0.9602297178607612,0.977342973473178,0.9463946303571862,,,,,,,,,,,,
83,other,Is this train headed towards or from the orange building?,from,http://images.cocodataset.org/train2014/COCO_train2014_000000000071.jpg,5,253,0.9988292933749877,-0.3696756064891815,Tow,5,15.0,0.0022298004652761124,0.8983958159908183,16.0,0.0024985876403500144,25.0,0.0020701636718025544,24.0,0.0025609068191445234,17.0,0.0025277787911002804,,,,,,,,,,,,,,,0.8348683589017412,0.9844232298383694,0.9528195311147832,0.9360847109776411,,,,,,,,,,,,,
84,other,What is the giraffe eating?,leaves,http://images.cocodataset.org/train2014/COCO_train2014_000000000072.jpg,7,265,0.9991025961718689,-0.3008907735347748,Le,7,67.0,0.0018645348684266142,0.9794499619795389,63.0,0.0018613139760925495,18.0,0.0018652473576090736,14.0,0.0018586049481215674,18.0,0.001880279394378734,17.0,0.0018757479050801138,15.0,0.0018664077170207837,,,,,,,,,,,0.97859874379638,0.9206250851407773,0.995232557322099,0.9057125980138372,0.926262155095312,0.9500685975366211,,,,,,,,,,,
85,other,What is on the woman's neck?,necklace,http://images.cocodataset.org/train2014/COCO_train2014_000000393290.jpg,10,249,0.9895846828607238,-0.23328262567520142,Ne,10,42.0,0.0024337844282744207,0.9756788245267775,32.0,0.002436217950694334,65.0,0.0024444566042789097,16.0,0.002451960097160112,19.0,0.002443254058725213,19.0,0.0024264268490009145,16.0,0.0024224059706088054,15.0,0.002471610987546197,41.0,0.0024438205676456715,26.0,0.002480169374068455,,,,,0.974577991850166,0.9876929814092225,0.886859507142915,0.9119149038015315,0.94841021822029,0.8903195311147832,0.9967916319816366,0.9845314773295984,0.9010228122187914,,,,,,,,
86,other,What item is folded up and sitting on the edge of the shower stall?,towel,http://images.cocodataset.org/train2014/COCO_train2014_000000393291.jpg,6,164,0.9992787761454212,-0.47816258668899536,Tow,6,173.0,0.001874235540652161,0.9777593123600476,16.0,0.001862234671997353,60.0,0.0018670928651064536,19.0,0.0018627152461579218,8.0,0.001848217682415307,16.0,0.0018672885101044057,,,,,,,,,,,,,0.9248008763572906,0.9531776858811862,0.9892422967543257,0.9463946303571862,0.985056822321508,,,,,,,,,,,,
87,other,What pattern is on the shower curtain?,solid,http://images.cocodataset.org/train2014/COCO_train2014_000000393291.jpg,8,149,0.9909054544861198,-0.6685898900032043,St,8,27.0,0.0022248567656710776,0.9628962824334484,72.0,0.0022153690798816413,49.0,0.0022142195012108713,89.0,0.0022224317472180812,42.0,0.0022283968490096786,25.0,0.0022216764954156244,34.0,0.002217004255623636,10.0,0.002228681792444397,,,,,,,,,0.9738853612039636,0.9619650155178946,0.9657650457785171,0.9391933830896056,0.9590998184549498,0.9831141171299029,0.7219280948873623,,,,,,,,,,
88,other,What are the colors of the countertop?,brown,http://images.cocodataset.org/train2014/COCO_train2014_000000393291.jpg,2,300,0.9983183923529371,-0.8813028335571289,White,2,43.0,0.002145422016463492,0.954937398460811,28.0,0.002131086522536247,,,,,,,,,,,,,,,,,,,,,0.9538755848972527,,,,,,,,,,,,,,,,
89,other,What is the person on the right called?,referee,http://images.cocodataset.org/train2014/COCO_train2014_000000262221.jpg,2,84,0.9692272968292666,-0.7288854718208313,Ref,2,597.0,0.003191136181757066,0.9977404734017302,87.0,0.003163862957857257,,,,,,,,,,,,,,,,,,,,,0.9970186253380368,,,,,,,,,,,,,,,,
90,other,What time does the clock say?,8:00,http://images.cocodataset.org/train2014/COCO_train2014_000000000078.jpg,6,180,0.9974830185390856,-0.35930144786834717,,6,73.0,0.0021765547970092128,0.9561661984272061,11.0,0.0020772988161419314,15.0,0.0021347202866637536,22.0,0.0020993883963699033,16.0,0.0020794176397749345,84.0,0.00211472228236971,,,,,,,,,,,,,0.9922150607220183,0.9654013672997089,0.9378823529965689,0.9886085007312412,0.96973218154927,,,,,,,,,,,,
91,other,What is the last letter over the plane?,e,http://images.cocodataset.org/train2014/COCO_train2014_000000000081.jpg,10,163,0.9977816990941105,-1.6500742435455322,A,10,26.0,0.0021395021625537462,0.9595930518283795,15.0,0.0020845281170161693,17.0,0.0021412934322417644,11.0,0.0020850578251115554,62.0,0.0021142451674935887,9.0,0.0020543542317625896,72.0,0.0021479911307615692,31.0,0.0021073467424607135,44.0,0.0021434769579460437,43.0,0.0021338339929468375,,,,,0.9664572819896988,0.9603948809345499,0.9056185178648963,0.96764260100179,0.9656336071428251,0.9649225021128065,0.9714634447796382,0.9406781303699068,0.9758717058602026,,,,,,,,
92,other,What is the number on the mailbox?,24,http://images.cocodataset.org/train2014/COCO_train2014_000000000086.jpg,6,228,0.9993387785819527,-0.11177265644073486,,6,17.0,0.001876844995360922,0.9771236998460402,140.0,0.0018965159959483263,19.0,0.0018904841426844864,15.0,0.0018900014200609486,22.0,0.0018923055269280792,25.0,0.0018694617954300849,,,,,,,,,,,,,0.9697555565771222,0.9119149038015315,0.9018972358711528,0.9700357646545448,0.9664861639676334,,,,,,,,,,,,
93,other,What are the animals doing?,grazing,http://images.cocodataset.org/train2014/COCO_train2014_000000524375.jpg,7,239,0.9966251352943704,-1.1210582256317139,The,7,20.0,0.0023939119963515506,0.8804820237218406,20.0,0.0024438239823000667,73.0,0.0022987489598586767,24.0,0.0023300154362840167,17.0,0.0023263365231180597,17.0,0.0023784438663314506,25.0,0.002386212486930877,,,,,,,,,,,0.9545258142257613,0.964678775509646,0.9360898016760627,0.9878171319090819,0.9603948809345497,0.9934804071359582,,,,,,,,,,,
94,other,What breed of livestock is shown?,sheep,http://images.cocodataset.org/train2014/COCO_train2014_000000524375.jpg,4,284,0.999135243188592,-0.08899398893117905,She,4,93.0,0.001938734491102106,0.9766594729469797,16.0,0.0019139401799977938,17.0,0.0019170989956102265,27.0,0.0019051029138501738,,,,,,,,,,,,,,,,,0.9401204074720739,0.9256134079485958,0.9466241891908829,,,,,,,,,,,,,,
95,other,What language is the sign written in?,spanish,http://images.cocodataset.org/train2014/COCO_train2014_000000131160.jpg,5,295,0.9991948962583049,-0.7903167009353638,English,5,55.0,0.0019066589654673717,0.9664801663865513,24.0,0.0019078852216957388,19.0,0.0018928760100379958,15.0,0.00187759400902031,22.0,0.0018750301389448725,,,,,,,,,,,,,,,0.9856259180022331,0.9495113755878273,0.982798115178801,0.973786583704976,,,,,,,,,,,,,
96,other,How has the cheese been prepared?,melted,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,2,262,0.9991479180613535,-0.9700993299484253,M,2,16.0,0.0018558623057836285,0.9822177815287605,16.0,0.001850315539795354,,,,,,,,,,,,,,,,,,,,,0.9954133073923868,,,,,,,,,,,,,,,,
97,other,What is the cutting board used for in this scene?,plate,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,5,193,0.9992247928999548,-1.593522071838379,C,5,151.0,0.0019194830469469533,0.9736530799216456,25.0,0.001901515632298993,24.0,0.00190707045512401,21.0,0.0019170824338747934,3.0,0.0018609792803174535,,,,,,,,,,,,,,,0.9491134984839265,0.9776902310822042,0.9588649012766761,0.0,,,,,,,,,,,,,
98,other,Of what meal is this kind of food typical?,lunch,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,5,294,0.9993584627267644,-0.1735175997018814,L,5,25.0,0.0018675581498947464,0.9643771190671295,25.0,0.001866899941347769,30.0,0.0018806812808789377,17.0,0.0018834732046958884,16.0,0.0018819961047425002,,,,,,,,,,,,,,,0.9688722567006118,0.947283096461977,0.9967828263127351,0.9755307720176265,,,,,,,,,,,,,
