image_id,question_type,question,ground_truth,image_url,n_clusters,n_noise,attention_entropy,token_confidence,predicted_token,cluster_count,cluster_0_n_points,cluster_0_avg_strength,cluster_1_n_points,cluster_1_avg_strength,cluster_2_n_points,cluster_2_avg_strength,cluster_0_entropy,cluster_1_entropy,cluster_2_entropy,cluster_3_n_points,cluster_3_avg_strength,cluster_4_n_points,cluster_4_avg_strength,cluster_5_n_points,cluster_5_avg_strength,cluster_6_n_points,cluster_6_avg_strength,cluster_7_n_points,cluster_7_avg_strength,cluster_8_n_points,cluster_8_avg_strength,cluster_9_n_points,cluster_9_avg_strength,cluster_10_n_points,cluster_10_avg_strength,cluster_11_n_points,cluster_11_avg_strength,cluster_3_entropy,cluster_4_entropy,cluster_5_entropy,cluster_6_entropy,cluster_7_entropy,cluster_8_entropy,cluster_9_entropy,cluster_10_entropy,cluster_11_entropy,cluster_12_n_points,cluster_12_avg_strength,cluster_13_n_points,cluster_13_avg_strength,cluster_12_entropy,cluster_13_entropy
57,other,What type of ice cream is on the plate?,vanilla,http://images.cocodataset.org/train2014/COCO_train2014_000000262180.jpg,7,174,0.9925685503439562,-0.7709563970565796,Van,7,15.0,0.002921060691000381,25.0,0.0029169717651015285,57.0,0.002569336034269183,0.8443536850036222,0.9440510350957405,0.9780779834752846,15.0,0.0024870578506286027,9.0,0.002537830321696349,64.0,0.0025021187976132135,70.0,0.0025654554384918742,,,,,,,,,,,0.9664572819896989,0.9910760598382222,0.9715431148157552,0.9715309682874795,,,,,,,,,,,
58,other,Is this an indoor or outdoor photo?,outdoor,http://images.cocodataset.org/train2014/COCO_train2014_000000524325.jpg,9,211,0.991694706945143,-0.03743278607726097,Out,9,28.0,0.0024776706562352033,15.0,0.002492629256312066,39.0,0.0024559395799765966,0.9591290214322044,0.8886831177898309,0.9930831911935056,15.0,0.0024570802761220032,13.0,0.0024544731997805766,5.0,0.0024474190738443765,8.0,0.0024462445352327997,15.0,0.0024681868803613297,23.0,0.002455211837288559,,,,,,,1.0,0.9938866857439921,0.9709505944546686,0.985056822321508,0.9949490477321437,0.9893838764999124,,,,,,,,,
59,other,What's missing from this hot dog?,mustard,http://images.cocodataset.org/train2014/COCO_train2014_000000043697.jpg,10,279,0.9877181070197477,-1.2956411838531494,K,10,48.0,0.002274907197671224,15.0,0.00224466433475676,18.0,0.0022847649927895675,0.9681308182529547,0.9446232142545791,0.9728825026363701,71.0,0.0022819072382652275,20.0,0.002273910072304325,29.0,0.0022638534499995608,17.0,0.002291018563754878,9.0,0.0022527411543426276,22.0,0.002300946698036254,30.0,0.002271590576815701,,,,,0.9648619663444841,0.9232196723355077,0.9742418047665328,0.8846148739279865,0.9910760598382222,0.9643787017331664,0.9225403154817576,,,,,,,,
60,other,What is the hog dog sitting on?,bun,http://images.cocodataset.org/train2014/COCO_train2014_000000043697.jpg,9,218,0.9991439062582975,-1.1501933336257935,Nap,9,20.0,0.001861771023298893,53.0,0.001864873457255483,28.0,0.0018526719681783606,0.9976834773764092,0.9770488820898205,0.9856907914011863,27.0,0.0018473533547029646,27.0,0.0018568944218669873,25.0,0.0018479191002668664,15.0,0.0018488719595038017,29.0,0.0018476381115232648,36.0,0.0018538892867071917,,,,,,,0.9707537064911389,0.960267607603483,0.9474124181532299,0.9877812438119247,0.9856439974153608,0.9265017370704814,,,,,,,,,
61,other,What is the sky full of?,clouds,http://images.cocodataset.org/train2014/COCO_train2014_000000262184.jpg,3,176,0.9975835109848945,-0.07884813100099564,Cloud,3,180.0,0.0023725049331200037,35.0,0.002565197387402436,18.0,0.002407321197071742,0.9818021330996307,0.9238980130941616,0.9455305560363263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,other,What is the color of the carpet?,brown,http://images.cocodataset.org/train2014/COCO_train2014_000000131113.jpg,3,237,0.9834615352659037,-1.3387300968170166,Blue,3,22.0,0.004798985052639906,55.0,0.0047813581901357234,27.0,0.005354194092800562,0.9538197181912221,0.9658542266742854,0.9286520722868113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,other,What shape are the windows on the side of the plane?,square,http://images.cocodataset.org/train2014/COCO_train2014_000000262187.jpg,3,195,0.9974397329413418,-1.064629077911377,Rect,3,87.0,0.002005428668517774,108.0,0.0020042899546767875,71.0,0.0019990214794310445,0.9682620237218325,0.9666301063826422,0.9513237948128147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,other,What is the website on the sign?,wmatacom,http://images.cocodataset.org/train2014/COCO_train2014_000000262191.jpg,2,255,0.9942388166954461,-1.4275187253952026,W,2,15.0,0.0026377756663539006,16.0,0.002841997481769753,,,0.9718495448242642,0.9592101522724052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,other,What is the bear called?,teddy,http://images.cocodataset.org/train2014/COCO_train2014_000000262191.jpg,9,266,0.9841540783130543,-0.26297664642333984,Ted,9,126.0,0.0030400629119408506,30.0,0.002998939263431442,23.0,0.0031187186063927307,0.9829303858136698,0.9965319781619123,0.9982526816976661,26.0,0.0030595573750169126,50.0,0.003000782552800507,42.0,0.002989917615162407,28.0,0.0030197721147975196,21.0,0.002976080636599799,34.0,0.003067134085724627,,,,,,,0.980618302361438,0.9798273235391646,0.9787207639733051,0.9825098436366377,0.9907017951253161,0.9988912428907762,,,,,,,,,
66,other,What type of tree is the man standing next to?,elm,http://images.cocodataset.org/train2014/COCO_train2014_000000524338.jpg,1,219,0.970943845325045,-0.9829784631729126,Oak,1,118.0,0.0072875964500582965,,,,,0.9517729986331055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,other,What pattern is on the pants?,stripes,http://images.cocodataset.org/train2014/COCO_train2014_000000213863.jpg,9,100,0.9885354887972482,-0.24826189875602722,St,9,97.0,0.0022177204140282104,103.0,0.002214351399037576,76.0,0.002217437461606157,0.9826753856082775,0.9873471954600258,0.9796420970154349,25.0,0.0022107842578293624,11.0,0.0022134095843476735,15.0,0.00220732268478802,18.0,0.0022213164768797424,74.0,0.0022288282689040787,63.0,0.002223571086670834,,,,,,,0.9505030771498539,0.826074224242703,0.944623214254579,0.9656336071428251,0.9729029555973164,0.9837676134004137,,,,,,,,,
68,other,What sport is this person playing?,baseball,http://images.cocodataset.org/train2014/COCO_train2014_000000213863.jpg,6,288,0.9922869488698012,-0.007030406501144171,Baseball,6,51.0,0.002623466451205576,30.0,0.002623540016876654,42.0,0.0027363088425601204,0.9719789485345436,0.9925081039441961,0.9429518178478695,31.0,0.0029019380681525398,15.0,0.002614853542471214,11.0,0.0028442883511231097,,,,,,,,,,,,,0.9423686512598033,0.9877812438119247,0.8453509366224364,,,,,,,,,,,,
69,other,What is the position of the player behind the batter called?,catcher,http://images.cocodataset.org/train2014/COCO_train2014_000000213863.jpg,4,105,0.9932862127648074,-0.04568713903427124,C,4,15.0,0.002999409822651127,277.0,0.003123238833165467,25.0,0.002932249810080812,0.9877812438119246,0.9789466350839114,0.9005281271448751,17.0,0.003041728568547598,,,,,,,,,,,,,,,,,0.8919296718389884,,,,,,,,,,,,,,
70,other,What are they drinking?,beer,http://images.cocodataset.org/train2014/COCO_train2014_000000393268.jpg,4,275,0.9914533119941227,-0.13066698610782623,Be,4,15.0,0.002705007552552116,34.0,0.0025118917439467775,15.0,0.002436945136811864,0.9189900464321514,0.961144085057906,0.982798115178801,19.0,0.0025792654619121373,,,,,,,,,,,,,,,,,0.9056841333772502,,,,,,,,,,,,,,
71,other,What brand of beer is visible?,sierra nevada,http://images.cocodataset.org/train2014/COCO_train2014_000000393268.jpg,4,286,0.999217312939865,-1.849627137184143,P,4,41.0,0.0018713874833801666,22.0,0.0019150272447822345,22.0,0.001862091833752487,0.9542580944119529,0.9741707427017494,0.9961982334892152,23.0,0.001856547328470682,,,,,,,,,,,,,,,,,0.9800409174590822,,,,,,,,,,,,,,
72,other,What logo is on the man's shirt?,nike,http://images.cocodataset.org/train2014/COCO_train2014_000000131127.jpg,6,132,0.9961575724865152,-0.25150179862976074,N,6,15.0,0.0022475031326269815,7.0,0.002026539023157902,137.0,0.002374416426091457,0.8983958159908182,0.9821410328348752,0.9624260298340473,72.0,0.002352800415496464,33.0,0.00242611365183407,16.0,0.0023733723347903876,,,,,,,,,,,,,0.9517295703434276,0.897444507263125,0.949701216438411,,,,,,,,,,,,
73,other,What direction is the bird looking?,right,http://images.cocodataset.org/train2014/COCO_train2014_000000262201.jpg,6,250,0.9938379318881571,-1.074902892112732,Right,6,15.0,0.002508429051557295,45.0,0.002358224395306173,15.0,0.002357058710159651,0.8830374409547587,0.9817731062345624,0.9609640474436811,15.0,0.0025175197333665274,15.0,0.0023950688245172494,15.0,0.002564738691182109,,,,,,,,,,,,,0.9189900464321514,0.9161314485121342,0.8443536850036224,,,,,,,,,,,,
74,other,What time of day is it?,morning,http://images.cocodataset.org/train2014/COCO_train2014_000000370986.jpg,5,147,0.998701785532406,-1.2138419151306152,Af,5,119.0,0.0019944835376649365,88.0,0.001953097663484389,14.0,0.0019810862416078,0.9633703978794754,0.9672984019799291,0.8920082108960956,66.0,0.0019609779365011575,10.0,0.001913749635097459,,,,,,,,,,,,,,,0.959319525070641,0.9602297178607612,,,,,,,,,,,,,
75,other,What type of plane is this?,propeller,http://images.cocodataset.org/train2014/COCO_train2014_000000131133.jpg,5,187,0.9969273909569195,-1.530693531036377,Small,5,182.0,0.0019226356970618683,57.0,0.0019327621199618703,15.0,0.0019047215988246102,0.9723960456308046,0.9603430341009455,0.9949490477321437,15.0,0.0018984419065798377,20.0,0.0019302738753198226,,,,,,,,,,,,,,,0.9718495448242642,0.8564438107590803,,,,,,,,,,,,,
76,other,What is in the picture?,clock,http://images.cocodataset.org/train2014/COCO_train2014_000000000064.jpg,5,199,0.9982769404258999,-1.5349434614181519,C,5,38.0,0.0020280637686152228,27.0,0.0020163017906876407,122.0,0.001999184335092841,0.9605710399119527,0.9637298207225214,0.9727992464669983,16.0,0.0019695815606036475,8.0,0.0019372122863523288,,,,,,,,,,,,,,,0.9724056781360315,0.985056822321508,,,,,,,,,,,,,
77,other,What time is the clock showing?,6:10,http://images.cocodataset.org/train2014/COCO_train2014_000000000064.jpg,9,177,0.9985822253399914,-0.3560032844543457,,9,15.0,0.0019579029865702245,58.0,0.001988254336232109,30.0,0.001975548996734549,0.9877812438119247,0.9451111620241739,0.9965319781619122,10.0,0.0019266589303381545,68.0,0.0019464627243376779,15.0,0.001959931837832498,51.0,0.0019744437659673414,17.0,0.0019804789941863864,15.0,0.0019647112794587136,,,,,,,0.9602297178607612,0.9784583869378608,0.9500685975366211,0.9936059724451389,0.9770358764490155,0.9877812438119247,,,,,,,,,
78,other,What are the vases sitting on?,table,http://images.cocodataset.org/train2014/COCO_train2014_000000458763.jpg,8,221,0.9984483851873823,-0.7693058252334595,Table,8,50.0,0.002149049140707344,23.0,0.0021613543206401888,31.0,0.0021064570953593298,0.9807876468784741,0.906591925253781,0.8930189312797023,65.0,0.0020751476652017863,16.0,0.002090946736866593,15.0,0.0020837388414709462,17.0,0.0021194665075859338,18.0,0.0021300619340291842,,,,,,,,,0.9824104034844862,0.985056822321508,0.9500685975366211,0.9603948809345497,0.9728825026363701,,,,,,,,,,
79,other,What is the table made of?,wood,http://images.cocodataset.org/train2014/COCO_train2014_000000458763.jpg,4,235,0.994082344498644,-0.12204689532518387,Wood,4,15.0,0.002794288943020523,30.0,0.0026539399629662472,16.0,0.0025664683294824198,0.9967916319816366,0.923044530856772,0.949701216438411,19.0,0.0028211571434976304,,,,,,,,,,,,,,,,,0.8693978806749074,,,,,,,,,,,,,,
80,other,What is the green stuff on this pizza?,spinach,http://images.cocodataset.org/train2014/COCO_train2014_000000567990.jpg,8,253,0.9940665805165579,-0.5289545655250549,Bro,8,16.0,0.0026835199197043813,55.0,0.0031785333383696594,17.0,0.002777454482885221,0.9042492561839792,0.9394786607065478,0.9664022887695614,20.0,0.004081017095777527,15.0,0.0025726182554280676,17.0,0.0036954227151205377,24.0,0.0032371372715135414,16.0,0.0028462855350265587,,,,,,,,,0.8637400525036966,0.9664572819896988,0.8409160494198367,0.9195861945271689,0.9401204074720739,,,,,,,,,,
81,other,Is it thick or thin crust?,thick,http://images.cocodataset.org/train2014/COCO_train2014_000000567990.jpg,1,217,0.9529869002146742,-0.00571096409112215,Th,1,35.0,0.017237851568170325,,,,,0.9142375839462944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,other,What is the orange thing?,bag,http://images.cocodataset.org/train2014/COCO_train2014_000000393286.jpg,7,306,0.9985506863461887,-0.3297589123249054,Ban,7,19.0,0.0020124408761457353,25.0,0.002014614841280832,15.0,0.002021060758611384,0.9355095604394199,0.9745455500297382,0.9602297178607612,16.0,0.0020227717124802224,29.0,0.0020376385566047593,21.0,0.002051995589521016,19.0,0.0019767729699841684,,,,,,,,,,,0.949701216438411,0.9069376661757248,0.9164299980118936,0.9880900585356664,,,,,,,,,,,
83,other,Is this train headed towards or from the orange building?,from,http://images.cocodataset.org/train2014/COCO_train2014_000000000071.jpg,4,265,0.9987484545565816,-0.3696756064891815,Tow,4,17.0,0.0025784056404533876,25.0,0.002087409410832904,23.0,0.0025870058280902768,0.8091970544181963,0.9844232298383694,0.962336684315086,17.0,0.002566384894051374,,,,,,,,,,,,,,,,,0.9360847109776411,,,,,,,,,,,,,,
84,other,What is the giraffe eating?,leaves,http://images.cocodataset.org/train2014/COCO_train2014_000000000072.jpg,7,265,0.9991035151649803,-0.3008907735347748,Le,7,67.0,0.0018645796007779724,63.0,0.001861268190979931,18.0,0.001865248102933542,0.9794499619795389,0.97859874379638,0.9206250851407773,14.0,0.0018584619957092321,18.0,0.001880128107840127,17.0,0.0018757578182878026,15.0,0.0018665843548136883,,,,,,,,,,,0.995232557322099,0.9057125980138372,0.926262155095312,0.9500685975366211,,,,,,,,,,,
85,other,What is on the woman's neck?,necklace,http://images.cocodataset.org/train2014/COCO_train2014_000000393290.jpg,11,268,0.9894292427851774,-0.23328262567520142,Ne,11,49.0,0.0024434118455157277,35.0,0.002442102591243275,73.0,0.002454622082799899,0.9849132721985127,0.9753970535202382,0.9908764043841384,17.0,0.002457137104252977,7.0,0.002394762304082252,21.0,0.002445565844377136,28.0,0.0024177094077703558,19.0,0.002435385959447292,15.0,0.0024661299702935643,44.0,0.002446843337204252,15.0,0.0024685394925156707,,,0.8702290979524684,0.863120568566631,0.8924709137188214,0.9546444483376652,0.899507835327561,0.9967916319816366,0.9871336321578644,0.9709505944546686,,,,,,,
86,other,What item is folded up and sitting on the edge of the shower stall?,towel,http://images.cocodataset.org/train2014/COCO_train2014_000000393291.jpg,10,101,0.9991771195647756,-0.47816258668899536,Tow,10,137.0,0.0018929641144415218,47.0,0.001884104921855912,22.0,0.0018970053224226402,0.9751419798228611,0.9808038691325913,0.9477528103057692,89.0,0.0018903445308358906,24.0,0.0018834109007696902,16.0,0.001878650642600245,27.0,0.0018789431537800353,16.0,0.0018751120550088614,11.0,0.001887859593107652,16.0,0.0018862925971517299,,,,,0.9642762896251781,0.9977436826817001,0.9772170014624825,0.9466241891908829,0.9681390622295665,0.9940302114769565,0.9965119062478288,,,,,,,,
87,other,What pattern is on the shower curtain?,solid,http://images.cocodataset.org/train2014/COCO_train2014_000000393291.jpg,10,142,0.9909253871791326,-0.6685898900032043,St,10,27.0,0.00222061446637016,74.0,0.002213367304892974,15.0,0.0022236419671357987,0.9628962824334484,0.9744085876279388,0.8830374409547587,45.0,0.0022118590823261494,64.0,0.0022258171595532293,26.0,0.0022141685369077685,40.0,0.0022268047581073987,19.0,0.002221104282417561,31.0,0.002214248339279919,16.0,0.0022070965605817763,,,,,0.9644466196655214,0.9596401163186893,0.9566466065061588,0.9505224782002707,0.9119149038015315,0.9714634447796382,0.9681390622295665,,,,,,,,
88,other,What are the colors of the countertop?,brown,http://images.cocodataset.org/train2014/COCO_train2014_000000393291.jpg,3,333,0.9969220931224919,-0.8813028335571289,White,3,31.0,0.0023640381590160045,19.0,0.002284601154506011,18.0,0.0022767001225432004,0.9771521080630206,0.9427556840016249,0.9955380299191112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,other,What is the person on the right called?,referee,http://images.cocodataset.org/train2014/COCO_train2014_000000262221.jpg,2,86,0.9690812330562533,-0.7288854718208313,Ref,2,611.0,0.003193353795608134,90.0,0.003168571001450746,,,0.9977994258520587,0.9971103205137037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,other,What time does the clock say?,8:00,http://images.cocodataset.org/train2014/COCO_train2014_000000000078.jpg,4,182,0.9970463064844869,-0.35930144786834717,,4,58.0,0.0022045980195408072,19.0,0.002174049144847579,28.0,0.002137052285875169,0.9589699218440477,0.9462035592964384,0.9564164990541855,133.0,0.0021506329483065175,,,,,,,,,,,,,,,,,0.9780316231244136,,,,,,,,,,,,,,
91,other,What is the last letter over the plane?,e,http://images.cocodataset.org/train2014/COCO_train2014_000000000081.jpg,9,227,0.9969906446317343,-1.6500742435455322,A,9,15.0,0.0021609909123180256,21.0,0.0021836837807552444,36.0,0.0021480094420935954,0.9877812438119247,0.91874241485597,0.9667846160039171,27.0,0.00217422280104433,40.0,0.0021689470417830614,28.0,0.0021883233076544746,44.0,0.002146834619606341,25.0,0.002146897950152017,16.0,0.0021677763487050823,,,,,,,0.9222277221150782,0.9744065574451692,0.9642508340183118,0.9683999590847038,0.9719629156972361,0.9755307720176266,,,,,,,,,
92,other,What is the number on the mailbox?,24,http://images.cocodataset.org/train2014/COCO_train2014_000000000086.jpg,8,189,0.9991574684062487,-0.11177265644073486,,8,17.0,0.0019199618136115334,17.0,0.0018915635788288787,133.0,0.001914397566046602,0.8726389366057714,0.9771236998460402,0.9712877106035529,33.0,0.001909196718014954,16.0,0.0019111593543490895,16.0,0.0019036533808741015,13.0,0.001896159600926088,76.0,0.0019011869487931328,,,,,,,,,0.9712979007376968,0.8950145145731531,0.9755307720176265,0.9629470156266078,0.9687394140087767,,,,,,,,,,
93,other,What are the animals doing?,grazing,http://images.cocodataset.org/train2014/COCO_train2014_000000524375.jpg,7,221,0.996127029271027,-1.1210582256317139,The,7,39.0,0.0024543065129640157,15.0,0.002410400299264585,74.0,0.0023183212883238023,0.931396931279037,0.8830374409547587,0.9681542946113316,24.0,0.0023503223960242917,16.0,0.002356984479103662,17.0,0.002402214464521013,25.0,0.002421260063167253,,,,,,,,,,,0.9360898016760627,0.9755307720176266,0.9603948809345497,0.9934804071359582,,,,,,,,,,,
94,other,What breed of livestock is shown?,sheep,http://images.cocodataset.org/train2014/COCO_train2014_000000524375.jpg,2,297,0.9990051607472682,-0.08899398893117905,She,2,15.0,0.001966078526696907,62.0,0.001993631354685139,,,0.9446232142545791,0.9834549228624486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,other,What language is the sign written in?,spanish,http://images.cocodataset.org/train2014/COCO_train2014_000000131160.jpg,0,267,0.9990961163070439,-0.7903167009353638,English,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,other,How has the cheese been prepared?,melted,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,3,255,0.9990960473051633,-0.9700993299484253,M,3,16.0,0.001853411671794139,15.0,0.0018523516422311143,16.0,0.0019380499624343588,0.9822177815287605,0.9859247724121322,0.8194483718728035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,other,What is the cutting board used for in this scene?,plate,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,5,173,0.9991596951307217,-1.593522071838379,C,5,131.0,0.001930660103159362,22.0,0.0019100293525169732,31.0,0.0019191186432867642,0.9738358126229891,0.948769510358905,0.9740469587344318,21.0,0.0019367137384140626,2.0,0.001867377020303887,,,,,,,,,,,,,,,0.9588649012766761,0.0,,,,,,,,,,,,,
